transaction_id,account_ref,merchant_name,mcc_category,amount,transaction_date,transaction_time,channel,status
TXN9015409,ACC-100583,Starbucks,Travel,16.96,2026-04-17,21:52:58,ATM,Approved
TXN9012538,ACC100275,Payroll Deposit,Transfer,1544.7,05/15/2025,07:40:16,ATM,Approved
TXN9008072,acc100461,Apple Store,Retail,2333.94,2024-10-21,04:21:34,Online,  Approved   
TXN9010791,ACC-100643,Apple Store,Utilities,1614.17,29-07-2026,19:21:15,Mobile,Approved
TXN9012805,acc-100663,Uber,Fuel,1468.23,04/23/2026,18:49:55,ATM,Approved
TXN9002234,ACC-101172,Home Depot,Transfer,1716.21,2025-10-24,20:35:11,Mobile,Approved
TXN9015507,ACC-100445,Apple Store,Groceries,2110.52,04/17/2025,06:37:01,MOBILE,Approved
TXN9013838,ACC-100616,Starbucks,Utilities,1547.31,2024-10-14,07:23:29,null,Approved
TXN9015815,ACC-100277,Wire Transfer,Entertainment,1888.49,07/06/2025,,Online,Declined
TXN9005558,ACC-100919,Netflix,Retail,1174.28,20250218,23:55:01,Mobile,PENDING
TXN9005441,ACC100876,Apple Store,Utilities,442.58,14-06-2025,13:36:43,POS,Approved
TXN9010477,ACC-100154,CVS Pharmacy,Dining,1399.02,20240917,N/A,POS,Approved
TXN9008917,ACC-100980,ATM Withdrawal,Dining,962.76,20260713,08:26:11,   ATM   ,Approved
TXN9010738,ACC100762,Costco,ENTERTAINMENT,949.4,02/09/2024,,Mobile,Approved
TXN9000146,ACC-100187,bEST bUY,Dining,242.46,"Feb 04, 2025",01:20:18,Mobile,Approved
TXN9010492,   ACC-100380   ,Uber,Dining,644.04,20-01-2025,02:13:00,POS,Declined
TXN9011061,ACC100124,CVS Pharmacy,Travel,1652.06,20260131,07:40:56,Online,Declined
TXN9007370,ACC100433,Whole Foods,Utilities,813.28,2025-10-17,07:43:12,Mobile,Approved
TXN9007393,ACC-101124,Payroll Deposit,Dining,176.77,20241031,12:51:03,oNLINE,Approved
TXN9007155,ACC-100331,Delta Airlines,travel,896.93,19-12-2025,22:58:58,Mobile,Pending
TXN9009450,ACC-100591,CVS Pharmacy,  Travel   ,1326.29,2025-08-22,15:24:03,POS,Approved
TXN9013157,ACC-100570,Payroll Deposit,Groceries,2316.54,20260116,08:55:40,Online,Reversed
TXN9009920,ACC101055,Uber,Utilities,935.0,07/07/2025,15:31:07,POS,Approved
TXN9005967,ACC-100515,Shell Gas,Fuel,1547.52,20241028,20:36:01,Mobile,Pending
TXN9008002,ACC100251,Costco,Dining,517.51 usd,05-11-2024,04:25:03,Mobile,Approved
TXN9014778,ACC-100062,Netflix,Dining,535.55,05/12/2025,15:01:11,ATM,Reversed
TXN9006126,ACC-100272,Walmart,Travel,313.27,20/12/2025,01:22:44,Mobile,Pending
TXN9008781,ACC101175,Home Depot,Travel,377.13,"Oct 11, 2025",13:11:41,POS,Approved
TXN9010964,ACC-100796,Starbucks,  Travel   ,1310.78,"Feb 17, 2025",18:32:42,Mobile,Reversed
TXN9001166,ACC100684,Wire Transfer,-,399.43,"Jan 15, 2026",18:26:34,POS,Approved
TXN9001840,ACC101074,Uber,Groceries,2054.21,2025-09-30,13:40:48,Mobile,   Approved   
TXN9007350,ACC101081,Netflix,Travel,870.42,20250321,15:10:06,ATM,Declined
TXN9003999,ACC100134,Whole Foods,Cash,1796.63,11/07/2026,19:32:58,ATM,Approved
TXN9008814,ACC100591,   Amazon   ,Retail,"$2,056.29",05/27/2026,21:44:06,Mobile,Approved
TXN9007968,ACC101092,ATM Withdrawal,Dining,747.88,02/03/2025,00:59:46,ATM,Approved
txn9007748,ACC-100750,Amazon,Entertainment,1823.48,31/01/2025,NULL,ATM,Reversed
TXN9014006,ACC100547,Shell Gas,Cash,1966.9,20260708,10:58:17,POS,Approved
TXN9001315,ACC-100143,Delta Airlines,Groceries,1635.53,12/26/2025,22:56:05,Online,Reversed
TXN9001316,ACC100674,Target,Groceries,2096.46,18/01/2025,08:41:45,Mobile,Approved
TXN9005056,ACC101024,Best Buy,Retail,2070.09,03/10/2025,04:35:53,Mobile,Approved
TXN9013588,ACC-101202,Payroll Deposit,Dining,2324.46,2025-12-08,13:01:32,POS,Approved
TXN9001947,ACC100548,shell gas,N/A,2419.4,06/11/2025,07:01:09,POS,Approved
TXN9002974,ACC-100712,Payroll Deposit,Utilities,1272.38,20241127,13:43:26,Online,Approved
TXN9001497,ACC-101019,Amazon,Fuel,977.46,02/15/2025,23:59:36,Mobile,Approved
TXN9012061,ACC-100229,Shell Gas,Cash,unknown,20250525,N/A,ATM,Approved
TXN9008557,ACC100599,Wire Transfer,Utilities,765.51,2026-03-30,21:26:04,POS,Approved
TXN9008504,ACC101268,Netflix,Entertainment,613.77,"Jan 08, 2026",22:35:24,POS,Approved
TXN9012713,ACC-100290,Target,Utilities,1466.85 usd,2026-01-25,unknown,ATM,Approved
TXN9012013,ACC100259,Wire Transfer,Groceries,488.92,2024-12-26,15:04:33,Online,Approved
TXN9000310,ACC-100250,Apple Store,Entertainment,1394.89,26-04-2026,20:32:30,Mobile,Declined
TXN9007779,ACC-100977,Costco,Utilities,1865.49,2026-01-23,n/a,  online   ,Approved
TXN9010003,acc100872,Best Buy,Travel,26.61,20250711,13:50:02,Online,Approved
TXN9003212,ACC-100918,CVS Pharmacy,UNKNOWN,106.11,02/08/2026,02:27:32,POS,Approved
TXN9005811,acc-100461,Delta Airlines,Utilities,$795.15,20260425,10:37:42,Mobile,Approved
TXN9013628,ACC-100775,Target,Cash,953.22,"Jan 26, 2025",05:28:04,online,Approved
TXN9004268,ACC100087,Amazon,Dining,74.66,20241112,12:34:52,Mobile,Approved
TXN9000636,ACC-919400,Uber,Cash,1728.06,"Jun 12, 2026",07:55:26,Mobile,Approved
TXN9003392,acc100366,Amazon,Transfer,2370.39,2025-06-20,UNKNOWN,ATM,Approved
TXN9011795,ACC-100790,amazon,Utilities,1612.87,20241225,00:51:38,POS,Approved
TXN9014076,ACC-101082,Payroll Deposit,Utilities,1003.0,20250603,15:26:11,Mobile,Approved
TXN9002459,ACC100050,Shell Gas,Transfer,801.0,20251214,03:33:46,Online,Reversed
TXN9001793,ACC-100910,Delta Airlines,Utilities,2087.24,11-02-2026,05:43:01,Mobile,Approved
TXN9014168,ACC101063,Target,Entertainment,1402.84,04/28/2025,21:04:09,Mobile,Approved
TXN9001477,acc100932,Delta Airlines,Utilities,185.86,07/05/2026,10:11:09,ATM,Approved
TXN9000882,ACC100035,Best Buy,Utilities,2369.9,"Jul 28, 2026",03:39:18,ATM,Declined
TXN9001108,ACC-101078,Target,Transfer,2066.78,"Jan 22, 2026",15:39:13,POS,APPROVED
TXN9005113,ACC100076,Whole Foods,Retail,1723.75,09-05-2026,20:40:00,Online,Approved
TXN9005326,ACC100217,Starbucks,Travel,143.62,20260113,07:36:17,Online,Approved
TXN9004888,ACC-100164,Payroll Deposit,Fuel,700.68,20251119,13:29:16,Mobile,Approved
TXN9001990,ACC-100584,ATM Withdrawal,Groceries,2396.96,20250503,16:21:33,Online,Approved
TXN9006426,acc-100350,Shell Gas,Utilities,41.06,2024-09-04,13:32:58,POS,Approved
TXN9005834,ACC-101284,Best Buy,Transfer,486.85,20260601,20:22:45,Online,Approved
TXN9008359,ACC101082,Uber,Transfer,476.28,2024-11-07,12:00:44,Mobile,Approved
TXN9004825,ACC101279,Whole Foods,   Cash   ,2398.78,"Jun 10, 2026",09:50:04,Mobile,Approved
TXN9008725,ACC100564,CVS Pharmacy,Utilities,996.33,2025-07-13,,Mobile,Declined
TXN9010908,ACC-100186,aMAZON,Groceries,"$2,081.27",04-10-2025,05:15:12,null,Approved
TXN9004132,ACC-100818,Wire Transfer,Fuel,628.91,02/18/2026,02:33:00,ATM,Approved
TXN9007955,ACC100128,Best Buy,Cash,224.51,20250430,12:20:28,Online,Reversed
TXN9010141,ACC100919,CVS Pharmacy,Transfer,401.66,2024-10-26,null,ATM,Approved
TXN9005386,ACC100134,Uber,Dining,1873.83,2024-09-05,16:08:22,ATM,Approved
TXN9014042,ACC-100922,Payroll Deposit,Fuel,2422.09,07/12/2025,15:35:27,ATM,Approved
TXN9008654,ACC-100363,Costco,Utilities,1246.76,03/03/2026,08:56:49,ATM,Approved
TXN9000101,ACC-100711,Home Depot,Travel,2074.75,15-09-2024,17:51:22,   POS   ,Approved
TXN9001485,ACC-101293,Starbucks,Utilities,228.22,2025-11-23,23:04:05,POS,Reversed
TXN9009705,ACC100729,Best Buy,Travel,489.93,20251218,03:46:59,ATM,Approved
TXN9007363,ACC100578,CVS Pharmacy,Cash,1424.37,01/08/2026,01:30:45,ATM,Approved
TXN9002055,ACC-100050,Walmart,Travel,1234.68,12/08/2024,null,ATM,Approved
TXN9003170,ACC101103,Shell Gas,   Travel   ,2472.93,2026-01-26,19:37:37,ATM,Approved
TXN9003126,ACC-100423,Delta Airlines,Travel,2390.95,11/07/2024,15:52:38,NULL,Approved
TXN9015631,ACC100449,Delta Airlines,NULL,859.06,20250209,03:50:55,Online,Approved
TXN9002284,ACC100194,ATM Withdrawal,Utilities,1386.0,20260315,02:02:34,Online,Approved
TXN9003390,ACC-100372,Uber,Transfer,2019.75,2026-07-13,03:02:46,ATM,Approved
TXN9006475,ACC100098,Amazon,Retail,59.0,2025-03-21,,POS,Approved
TXN9000883,ACC100752,Best Buy,Transfer,361.52,2024-10-18,09:01:31,POS,Approved
TXN9015316,ACC-100412,Delta Airlines,Cash,1688.41,2024-12-25,,Mobile,   Approved   
TXN9011171,ACC100183,ATM Withdrawal,Cash,1140.22 usd,08-06-2026,01:16:26,Mobile,Approved
TXN9005229,ACC-101226,Delta Airlines,entertainment,795.83,2026-07-31,07:48:33,Mobile,Approved
TXN9011185,ACC100873,Target,Fuel,-473.52,12/10/2025,18:37:00,ATM,Approved
TXN9005598,ACC-100386,ATM Withdrawal,UNKNOWN,1006.46,16/06/2025,08:44:42,   ATM   ,Approved
TXN9013526,ACC101249,Uber,UTILITIES,930.25,02/20/2026,01:45:41,ATM,Approved
TXN9014770,ACC100630,Payroll Deposit,Transfer,N/A,2025-08-05,10:21:44,POS,Approved
TXN9001363,ACC-100851,   Payroll Deposit   ,N/A,1703.24,05/05/2026,22:21:26,Mobile,Approved
TXN9012820,ACC100885,Apple Store,Cash,410.12,20260730,23:19:09,POS,Approved
TXN9013993,ACC100887,   Starbucks   ,Utilities,1120.23,10/07/2024,14:27:43,Online,Approved
TXN9007195,ACC-100408,Netflix,Entertainment,1295.81,06-12-2025,unknown,Mobile,Approved
TXN9005466,ACC-100942,Costco,Groceries,1315.04,17/05/2025,08:01:24,Mobile,Approved
TXN9000587,ACC-100870,Target,Dining,2412.49,10/22/2025,00:19:30,POS,Approved
TXN9008633,ACC-101263,Apple Store,Transfer,1188.26,2026-07-16,-,  ATM   ,Approved
TXN9000248,ACC-100092,Costco,UTILITIES,545.29,unknown,10:17:28,POS,Approved
TXN9015053,ACC-101115,ATM Withdrawal,Fuel,657.39,"Nov 05, 2024",16:02:10,Online,Approved
TXN9004870,ACC-101234,Netflix,Retail,1064.66,08-11-2025,08:00:12,ATM,Approved
TXN9005935,ACC100276,Apple Store,unknown,"$1,598.80",12/17/2025,14:35:41,null,Approved
TXN9007209,ACC-100696,TARGET,Cash,58.61,02-12-2024,02:04:11,Online,Approved
TXN9010080,ACC101205,amazon,Dining,1094.52,21-04-2025,11:49:45,atm,Approved
TXN9014302,ACC100971,Amazon,Retail,1054.26,06/11/2024,18:37:20,Mobile,Approved
TXN9004952,acc-100801,Target,Utilities,1851.22,2025-08-26,05:53:19,POS,Approved
TXN9013548,ACC101297,Starbucks,Travel,293.93,2024-12-19,19:28:12,pos,Approved
TXN9004500,acc100855,CVS Pharmacy,Entertainment,,"Oct 19, 2024",16:36:27,ATM,Declined
TXN9000232,ACC100868,Uber,Dining,999.82,21-01-2025,01:56:22,ATM,approved
TXN9012802,ACC-100878,Whole Foods,Groceries,259.71,05/01/2025,10:45:54,POS,Approved
TXN9014382,ACC100635,Shell Gas,Travel,968.88,2026-07-19,02:41:50,Online,Approved
TXN9002556,ACC-101072,Apple Store,Entertainment,2459.0,10/02/2026,11:14:48,Mobile,Reversed
TXN9001708,ACC-101013,Best Buy,Cash,748.98,17/08/2025,14:21:07,Mobile,Approved
TXN9006260,ACC-100771,ATM Withdrawal,Cash,1888.4,13-05-2026,14:02:21,Mobile,Declined
TXN9003790,ACC100371,CVS Pharmacy,Retail,387.3,2026-04-16,01:20:13,Mobile,Approved
TXN9005996,ACC-100594,Best Buy,N/A,611.71,27/07/2025,19:25:02,Online,Approved
TXN9015546,ACC100169,UBER,Cash,1370.55,09-02-2025,08:29:42,  ATM   ,Declined
TXN9009375,ACC100008,Target,Utilities,993.77,04-04-2026,17:35:05,Mobile,Approved
TXN9000286,ACC100690,Netflix,Utilities,n/a,20250506,20:25:49,POS,Approved
TXN9006170,ACC-100494,tARGET,Retail,2178.02,01/12/2025,10:29:13,POS,Approved
TXN9011236,acc100364,Uber,Groceries,2381.74,12/04/2025,20:49:49,Mobile,Approved
TXN9005895,ACC100376,Amazon,NULL,"1,069.61",30/12/2025,17:47:58,POS,Approved
TXN9001376,acc-100972,Costco,Fuel,919.04,20/05/2026,07:33:00,Mobile,Approved
TXN9002534,ACC-100803,Wire Transfer,   entertainment   ,1346.3,"Nov 24, 2025",22:27:29,ATM,Approved
TXN9007964,ACC-100875,Best Buy,Retail,1111.62,2025-08-14,02:41:22,Mobile,Approved
TXN9007813,ACC-956813,Uber,Cash,373.58,18-07-2025,05:23:24,Mobile,Approved
TXN9013656,acc-101185,Whole Foods,Dining,985.09,17/02/2026,02:37:55,ATM,Reversed
TXN9014993,ACC100091,Netflix,Cash,2192.19,31-03-2026,17:58:05,null,Approved
txn9012605,ACC-100920,Uber,Groceries,955.11,20260512,-,-,Approved
TXN9009699,ACC-100301,Best Buy,Dining,1010.47,20250514,09:32:08,ATM,Approved
TXN9002547,ACC100922,Uber,Entertainment,1647.86,"Jun 20, 2026",05:08:48,POS,Approved
TXN9009694,ACC-100611,Apple Store,Retail,2069.77,"Feb 09, 2026",17:18:43,POS,Approved
TXN9011043,ACC-100287,Shell Gas,Travel,1264.86,20250815,06:22:04,POS,Approved
TXN9007679,ACC-100920,Payroll Deposit,Entertainment,1777.59,20241007,09:10:10,Mobile,Approved
TXN9005629,ACC101141,Best Buy,Cash,2129.35,05/05/2025,22:30:50,POS,Approved
TXN9007025,ACC-100888,Best Buy,Dining,1763.6,09/10/2025,05:55:05,Online,Approved
TXN9014501,ACC101272,Starbucks,Cash,2159.47,"May 24, 2025",-,Online,Approved
TXN9006591,ACC-100051,Uber,Dining,760.63,08/03/2026,03:34:05,ATM,Approved
TXN9000857,ACC101281,Delta Airlines,Travel,1641.72,09-03-2025,22:06:11,Online,Declined
TXN9007015,ACC101206,ATM Withdrawal,Travel,7.42,20260401,21:39:32,Mobile,Approved
TXN9013553,   ACC100614   ,Starbucks,Utilities,224.17,-,04:40:29,POS,aPPROVED
TXN9013574,ACC921603,Apple Store,Utilities,961.15,2025-03-21,05:49:39,ATM,   Approved   
TXN9002365,ACC100167,Starbucks,Dining,920.91,20260220,06:15:30,ATM,Approved
TXN9008060,ACC-100320,Costco,Travel,131.21,12/24/2025,01:26:16,Online,Approved
TXN9003725,ACC-100666,Wire Transfer,Retail,96.31,01/26/2025,18:57:57,pos,Approved
TXN9000714,ACC100872,CVS Pharmacy,TRAVEL,1771.25,05/30/2025,03:32:33,ATM,Approved
TXN9000383,ACC100175,Costco,Groceries,313.2,22/09/2024,07:18:49,POS,Approved
TXN9000406,ACC-100733,ATM Withdrawal,Travel,1381.5,2025-03-06,02:22:24,Online,Approved
TXN9012885,ACC-100487,ATM Withdrawal,Fuel,234.2,20260406,11:49:48,Mobile,Approved
TXN9011397,ACC-100416,Payroll Deposit,Cash,286.04,27/09/2024,04:01:34,Online,Approved
TXN9011904,ACC100464,Starbucks,Retail,1150.18,07/08/2025,11:24:52,POS,Approved
TXN9001104,ACC101281,Home Depot,Entertainment,195.96,"Mar 30, 2025",22:16:24,Online,Approved
TXN9015106,ACC-100419,Delta Airlines,null,2422.33,20250422,19:13:34,Mobile,Approved
TXN9012922,ACC-100627,Walmart,Cash,1412.36,unknown,11:17:00,ATM,Declined
TXN9009174,ACC-100069,Best Buy,Entertainment,1821.36,2025-12-01,10:43:47,Online,Approved
TXN9004449,ACC101263,Apple Store,Cash,1606.77,20260216,UNKNOWN,POS,Approved
TXN9002207,ACC-100184,Uber,Travel,93.83,06/11/2024,11:59:34,Mobile,Approved
TXN9009396,ACC-100136,Shell Gas,Groceries,776.58,20260527,23:14:17,ATM,Approved
TXN9015804,ACC100284,Delta Airlines,Utilities,984.43,25/01/2026,22:13:35,Online,Approved
TXN9008246,ACC100365,Home Depot,Groceries,840.45,05-12-2025,11:21:23,POS,Approved
txn9011568,acc-100364,UBER,Dining,812.98,NULL,23:48:58,Mobile,Approved
TXN9005345,ACC-100711,ATM Withdrawal,Entertainment,1738.51,"Apr 30, 2026",13:46:19,Mobile,Approved
TXN9004316,ACC101270,Netflix,Fuel,1616.28,"Jul 30, 2026",null,ATM,Approved
TXN9012277,acc-100285,Best Buy,Travel,2213.46,"Apr 17, 2026",21:53:06,POS,Approved
TXN9001510,ACC100612,CVS Pharmacy,Retail,"1,706.58",20250615,22:52:42,oNLINE,Approved
TXN9002472,ACC100096,Best Buy,Utilities,514.79,09/01/2025,04:12:03,POS,Approved
TXN9006858,ACC101046,Payroll Deposit,Transfer,1066.58,11/13/2024,07:07:07,ATM,Approved
TXN9014619,acc-101168,Payroll Deposit,Fuel,575.59,11/05/2025,07:04:59,Mobile,Approved
TXN9008073,ACC100129,CVS Pharmacy,n/a,1387.39,"Jan 15, 2026",09:15:19,POS,Approved
TXN9008429,ACC101168,Amazon,Entertainment,2442.68,2025-01-29,17:08:57,ATM,Approved
TXN9012263,acc-100477,Starbucks,Groceries,1813.4,20240916,14:32:37,POS,Approved
TXN9010951,ACC100547,Netflix,Transfer,2014.23,14/07/2025,n/a,Mobile,Approved
TXN9001364,ACC-100844,Shell Gas,Dining,1269.64,01/20/2026,05:58:51,N/A,  Approved   
TXN9009866,ACC100385,Target,Dining,470.69,30/06/2025,13:15:30,ATM,Approved
TXN9007574,ACC-100348,Apple Store,DINING,1902.51,2026-02-09,07:12:20,Online,Pending
TXN9002827,ACC-100872,  CVS Pharmacy   ,Groceries,634.15,27-07-2026,00:18:37,ATM,Approved
TXN9001185,ACC100995,Delta Airlines,Entertainment,"$1,923.43",29/12/2024,08:40:50,POS,Approved
TXN9015540,ACC100313,Payroll Deposit,Utilities,353.55,30-05-2026,20:56:00,Online,Approved
TXN9008107,ACC-100216,Starbucks,Transfer,193.16,20250312,02:32:07,POS,Approved
TXN9009084,ACC-101038,Costco,Transfer,432.89,02/17/2025,10:38:18,ATM,Approved
TXN9006727,ACC-100027,Payroll Deposit,Fuel,344.73,2024-08-14,15:19:42,Mobile,Approved
TXN9011961,ACC-100043,Whole Foods,Cash,1740.18,10/10/2025,03:18:31,Mobile,Declined
TXN9003400,ACC100925,Delta Airlines,Fuel,985.67,2026-03-18,11:33:23,ATM,Approved
TXN9000076,ACC-100112,Wire Transfer,Retail,1692.02,2026-02-20,15:17:03,   atm   ,Approved
TXN9010797,ACC-100289,Home Depot,Fuel,2280.78,"Oct 05, 2024",00:38:19,Online,Approved
TXN9002010,ACC-100775,Apple Store,Utilities,1369.22,2025-03-26,01:25:42,ATM,Approved
TXN9008278,ACC-100506,Delta Airlines,Fuel,2062.05,20251209,08:06:00,mOBILE,Approved
TXN9009340,ACC-100756,Target,Entertainment,619.09,2026-07-04,10:59:26,Online,Approved
TXN9003234,ACC-100944,Apple Store,Utilities,null,20250911,08:01:08,ATM,Approved
TXN9011197,ACC-101219,Shell Gas,Utilities,662.75,"Mar 13, 2025",00:42:56,Mobile,Approved
TXN9015387,ACC-975496,Netflix,Dining,73.25,14/05/2025,04:03:23,Mobile,Reversed
TXN9001912,ACC100921,ATM Withdrawal,Fuel,730.35,2024-09-10,17:57:06,  Mobile   ,Approved
TXN9008179,ACC-100135,Target,Utilities,1078.74,"Jun 09, 2026",01:53:37,ATM,Approved
TXN9002849,ACC101134,Costco,Entertainment,412.33,2024-12-06,08:55:34,Mobile,Approved
TXN9002458,ACC-100920,Target,Utilities,1747.95,"Jan 25, 2026",08:57:34,NULL,Approved
TXN9015596,ACC100907,Costco,Travel,883.74 usd,2026-07-01,10:55:06,POS,Approved
TXN9011743,ACC100836,Shell Gas,Dining,143.95,2025-09-12,04:50:55,Mobile,Reversed
TXN9002480,ACC101278,Delta Airlines,Travel,627.11,20250520,06:23:41,Online,Approved
TXN9009779,ACC100578,Walmart,Entertainment,321.4,09-04-2026,23:42:55,Mobile,Approved
TXN9003258,acc-100620,ATM Withdrawal,Utilities,1845.81,11/07/2024,02:15:07,Mobile,Approved
TXN9013714,ACC100192,Uber,Groceries,1677.71,07/20/2025,17:03:28,POS,Approved
TXN9015084,ACC-100511,Costco,Travel,793.69,20260208,22:05:51,Mobile,Approved
TXN9003050,ACC-100159,Best Buy,  Dining   ,"1,084.33",27/09/2024,19:53:23,Mobile,Approved
TXN9004347,ACC100514,Uber,Dining,1354.22,"Oct 22, 2024",06:14:13,Online,Declined
TXN9008421,ACC100347,Home Depot,Retail,1925.54 usd,2025-06-10,n/a,ATM,Declined
TXN9003231,ACC101284,Costco,Dining,2107.12,2025-06-10,00:53:14,Mobile,Approved
TXN9001452,ACC101000,Costco,Transfer,$521.47,07/10/2024,NULL,POS,Approved
TXN9000769,ACC-100962,Wire Transfer,Cash,2209.49,06/16/2025,14:57:33,ATM,Approved
TXN9004074,ACC-100129,Payroll Deposit,,2270.58,07/01/2026,00:31:55,POS,Approved
TXN9002895,acc-976794,Apple Store,Retail,156.54,28/04/2026,08:52:00,Mobile,Approved
TXN9012196,ACC100721,Starbucks,Groceries,786.8,03/11/2024,05:18:07,Mobile,Approved
TXN9001713,ACC-101111,apple store,Transfer,1184.01,2024-11-11,13:49:20,Online,Approved
TXN9013024,ACC100929,   Netflix   ,Transfer,622.02,28/11/2024,05:29:09,POS,Pending
TXN9014818,ACC100835,Apple Store,Travel,1548.55,11-07-2026,06:34:38,Mobile,Approved
TXN9014999,ACC-101055,Best Buy,Transfer,931.1,02/02/2026,10:23:34,Mobile,Approved
TXN9011447,acc-100940,home depot,Groceries,2216.85,20/06/2026,15:08:05,POS,Approved
TXN9003539,ACC100417,Home Depot,   Cash   ,"1,178.60",11-05-2025,20:24:13,ATM,Approved
TXN9006621,ACC-101013,Delta Airlines,Retail,542.61,07/19/2025,17:33:09,Online,Approved
TXN9003869,ACC-100666,Shell Gas,Groceries,2255.73 usd,2024-12-17,20:44:43,POS,Approved
TXN9012070,ACC-101218,Amazon,Utilities,2265.65,20260527,unknown,Mobile,approved
txn9015464,ACC-100947,Home Depot,Entertainment,1785.08,2025-07-23,18:53:29,Online,Approved
TXN9002052,ACC100360,Target,Utilities,349.65,2024-08-27,06:46:52,Mobile,Approved
TXN9004366,ACC-101109,Wire Transfer,Dining,1393.55,20260612,05:11:22,Online,Approved
txn9015034,ACC101220,Amazon,Groceries,2034.25,20260515,09:38:34,POS,Approved
TXN9004421,ACC-100872,Best Buy,Transfer,1557.66,07/28/2025,08:59:57,ATM,Approved
TXN9006208,ACC100003,Shell Gas,Transfer,1135.88,20260802,11:03:49,Online,Approved
TXN9008056,ACC-100133,Costco,Utilities,608.95,2025-11-25,15:40:35,POS,Reversed
TXN9012940,ACC-101010,Home Depot,Retail,1513.28,07/11/2026,unknown,ATM,Approved
TXN9002039,ACC100518,ATM Withdrawal,Retail,846.17,11/10/2025,07:48:31,Mobile,Approved
TXN9004377,ACC-100499,Uber,Groceries,807.75,14/09/2025,00:07:32,Mobile,Approved
TXN9012210,ACC-100861,Whole Foods,Groceries,81.67,15/03/2025,22:59:46,,declined
TXN9006120,acc100182,Wire Transfer,Entertainment,n/a,2026-03-13,05:52:01,POS,Approved
TXN9010231,ACC-100866,ATM Withdrawal,Utilities,399.87,14/10/2024,06:24:12,POS,Pending
TXN9012413,ACC101120,Costco,Retail,117.97,24/10/2024,00:56:49,Mobile,Approved
TXN9000533,acc100006,Uber,Utilities,2065.98,10/09/2025,15:48:33,POS,  Approved   
TXN9009153,ACC-100177,Whole Foods,Groceries,239.29,2026-02-12,00:21:14,Online,Declined
txn9007121,ACC-101248,Whole Foods,Cash,708.93,"Aug 20, 2024",23:51:00,POS,APPROVED
TXN9003386,ACC-101018,Home Depot,Dining,1869.75,10/24/2025,16:16:57,ATM,approved
TXN9004295,ACC101237,Costco,Cash,-26.39,20250417,22:53:46,Mobile,aPPROVED
TXN9004976,acc100309,Whole Foods,Dining,163.86,20250806,23:16:16,Online,Approved
TXN9005490,ACC-101170,Payroll Deposit,Transfer,290.23,2024-08-16,01:18:23,   Mobile   ,Approved
TXN9002470,ACC100597,Payroll Deposit,Cash,-2265.73 usd,05/05/2026,14:28:50,  ATM   ,Approved
TXN9006203,ACC-100383,   Wire Transfer   ,Fuel,1554.74,20260127,21:40:05,POS,  Approved   
TXN9003131,acc100709,Whole Foods,Groceries,199.53,20260514,08:34:42,Online,Approved
TXN9013322,acc-101128,Costco,Travel,2152.87,2025-07-13,06:52:19,Online,Approved
TXN9010582,ACC100226,Payroll Deposit,Dining,571.36,20251109,03:10:38,Online,Approved
TXN9008206,ACC-101294,Netflix,Utilities,2115.05,"Jun 26, 2025",,Mobile,Approved
TXN9013491,ACC100895,Uber,Utilities,17.54,2025-08-28,18:23:44,Online,Approved
TXN9002659,ACC100447,Payroll Deposit,Entertainment,703.41,"Jun 26, 2026",07:53:18,Online,Approved
TXN9005764,ACC952547,Starbucks,Utilities,2094.16,24/12/2024,13:48:02,Online,Approved
TXN9008191,ACC100885,CVS Pharmacy,Fuel,790.13,24/10/2024,12:28:32,POS,Approved
TXN9013054,ACC100557,Costco,Groceries,1476.11,09/05/2025,14:13:45,Mobile,Pending
